amount,REGION,PRODUCTID,FAMILY_ALIAS
78.2,West,2,Colas
18.7,West,2,Colas
71.4,West,2,Colas
1.7,West,2,Colas
190,West,2,Colas
129.2,West,2,Colas
18.7,West,2,Colas
22.1,West,2,Colas
57.2,West,2,Colas
162.8,West,2,Colas
48.6,West,2,Colas
131.4,West,2,Colas
54,West,2,Colas
18,West,2,Colas
48.6,West,2,Colas
59.4,West,2,Colas
123.5,West,2,Colas
9.5,West,2,Colas
57,West,2,Colas
55.2,West,2,Colas
184.8,West,2,Colas
240,West,2,Colas
250,West,2,Colas
275.5,West,2,Colas
11.6,West,2,Colas
2.9,West,2,Colas
196.8,West,2,Colas
43.2,West,2,Colas
92,West,2,Colas
22,West,2,Colas
84,West,2,Colas
2,West,2,Colas
220,West,2,Colas
152,West,2,Colas
22,West,2,Colas
26,West,2,Colas
67.6,West,2,Colas
192.4,West,2,Colas
10.8,West,2,Colas
29.2,West,2,Colas
12,West,2,Colas
4,West,2,Colas
10.8,West,2,Colas
13.2,West,2,Colas
26,West,2,Colas
2,West,2,Colas
12,West,2,Colas
13.8,West,2,Colas
46.2,West,2,Colas
60,West,2,Colas
60,West,2,Colas
66.5,West,2,Colas
2.8,West,2,Colas
0.7,West,2,Colas
49.2,West,2,Colas
10.8,West,2,Colas
23,West,2,Colas
5.5,West,2,Colas
21,West,2,Colas
0.5,West,2,Colas
40,West,2,Colas
45.6,West,2,Colas
6.6,West,2,Colas
7.8,West,2,Colas
18.2,West,2,Colas
51.8,West,2,Colas
10.8,West,2,Colas
29.2,West,2,Colas
12,West,2,Colas
4,West,2,Colas
10.8,West,2,Colas
13.2,West,2,Colas
26,West,2,Colas
2,West,2,Colas
12,West,2,Colas
9.2,West,2,Colas
30.8,West,2,Colas
40,West,2,Colas
40,West,2,Colas
38,West,2,Colas
1.6,West,2,Colas
0.4,West,2,Colas
32.8,West,2,Colas
7.2,West,2,Colas
18.4,West,2,Colas
4.4,West,2,Colas
16.8,West,2,Colas
0.4,West,2,Colas
30,West,2,Colas
30.4,West,2,Colas
4.4,West,2,Colas
5.2,West,2,Colas
10.4,West,2,Colas
29.6,West,2,Colas
278.1,West,2,Colas
751.9,West,2,Colas
102.6,West,2,Colas
277.4,West,2,Colas
117,West,2,Colas
39,West,2,Colas
105.3,West,2,Colas
128.7,West,2,Colas
305.5,West,2,Colas
23.5,West,2,Colas
141,West,2,Colas
144.9,West,2,Colas
485.1,West,2,Colas
700,West,2,Colas
670,West,2,Colas
598.5,West,2,Colas
25.2,West,2,Colas
6.3,West,2,Colas
426.4,West,2,Colas
93.6,West,2,Colas
197.8,West,2,Colas
47.3,West,2,Colas
180.6,West,2,Colas
4.3,West,2,Colas
500,West,2,Colas
387.6,West,2,Colas
56.1,West,2,Colas
66.3,West,2,Colas
148.2,West,2,Colas
421.8,West,2,Colas
108.75,West,3,Colas
18.85,West,3,Colas
1.45,West,3,Colas
15.95,West,3,Colas
105.6,West,3,Colas
26.4,West,3,Colas
13.75,West,3,Colas
111.25,West,3,Colas
15.4,West,3,Colas
66,West,3,Colas
28.6,West,3,Colas
36.04,West,3,Colas
69.96,West,3,Colas
73.92,West,3,Colas
20.16,West,3,Colas
1.92,West,3,Colas
87,West,3,Colas
87,West,3,Colas
109,West,3,Colas
1.09,West,3,Colas
107.91,West,3,Colas
6.96,West,3,Colas
9.28,West,3,Colas
99.76,West,3,Colas
48.96,West,3,Colas
53.04,West,3,Colas
71.25,West,3,Colas
12.35,West,3,Colas
0.95,West,3,Colas
10.45,West,3,Colas
83.2,West,3,Colas
20.8,West,3,Colas
11.99,West,3,Colas
97.01,West,3,Colas
17.22,West,3,Colas
73.8,West,3,Colas
31.98,West,3,Colas
43.18,West,3,Colas
83.82,West,3,Colas
108.57,West,3,Colas
29.61,West,3,Colas
2.82,West,3,Colas
154,West,3,Colas
154,West,3,Colas
122,West,3,Colas
1.22,West,3,Colas
120.78,West,3,Colas
6.78,West,3,Colas
9.04,West,3,Colas
97.18,West,3,Colas
60.96,West,3,Colas
66.04,West,3,Colas
22.5,West,3,Colas
3.9,West,3,Colas
0.3,West,3,Colas
3.3,West,3,Colas
26.4,West,3,Colas
6.6,West,3,Colas
3.74,West,3,Colas
30.26,West,3,Colas
5.46,West,3,Colas
23.4,West,3,Colas
10.14,West,3,Colas
13.6,West,3,Colas
26.4,West,3,Colas
34.65,West,3,Colas
9.45,West,3,Colas
0.9,West,3,Colas
49,West,3,Colas
49,West,3,Colas
39,West,3,Colas
0.39,West,3,Colas
38.61,West,3,Colas
2.16,West,3,Colas
2.88,West,3,Colas
30.96,West,3,Colas
19.2,West,3,Colas
20.8,West,3,Colas
16.5,West,3,Colas
2.86,West,3,Colas
0.22,West,3,Colas
2.42,West,3,Colas
17.6,West,3,Colas
4.4,West,3,Colas
2.42,West,3,Colas
19.58,West,3,Colas
3.22,West,3,Colas
13.8,West,3,Colas
5.98,West,3,Colas
7.82,West,3,Colas
15.18,West,3,Colas
17.71,West,3,Colas
4.83,West,3,Colas
0.46,West,3,Colas
22,West,3,Colas
22,West,3,Colas
22,West,3,Colas
0.22,West,3,Colas
21.78,West,3,Colas
1.32,West,3,Colas
1.76,West,3,Colas
18.92,West,3,Colas
10.56,West,3,Colas
11.44,West,3,Colas
0.11,West,3,Colas
0.89,West,3,Colas
0.14,West,3,Colas
0.6,West,3,Colas
0.26,West,3,Colas
1,West,3,Colas
0.06,West,3,Colas
0.08,West,3,Colas
0.86,West,3,Colas
0.48,West,3,Colas
0.52,West,3,Colas
456,West,3,Colas
79.04,West,3,Colas
6.08,West,3,Colas
66.88,West,3,Colas
166.5,West,3,Colas
28.86,West,3,Colas
2.22,West,3,Colas
24.42,West,3,Colas
194.4,West,3,Colas
48.6,West,3,Colas
32.23,West,3,Colas
260.77,West,3,Colas
50.54,West,3,Colas
216.6,West,3,Colas
93.86,West,3,Colas
137.7,West,3,Colas
267.3,West,3,Colas
318.78,West,3,Colas
86.94,West,3,Colas
8.28,West,3,Colas
360,West,3,Colas
360,West,3,Colas
286,West,3,Colas
3.12,West,3,Colas
308.88,West,3,Colas
18.3,West,3,Colas
24.4,West,3,Colas
262.3,West,3,Colas
143.52,West,3,Colas
155.48,West,3,Colas
165.6,West,3,Colas
14.4,West,3,Colas
102.4,West,3,Colas
57.6,West,3,Colas
130.5,West,3,Colas
19.5,West,3,Colas
22.1,West,3,Colas
79.3,West,3,Colas
28.6,West,3,Colas
70.2,West,3,Colas
48.1,West,3,Colas
11.7,West,3,Colas
120,West,3,Colas
26,West,3,Colas
26,West,3,Colas
6,West,3,Colas
42,West,3,Colas
100,West,3,Colas
130,West,3,Colas
150,West,3,Colas
130,West,3,Colas
6,West,3,Colas
110.4,West,3,Colas
3.6,West,3,Colas
101.2,West,3,Colas
8.8,West,3,Colas
83.2,West,3,Colas
46.8,West,3,Colas
113.1,West,3,Colas
16.9,West,3,Colas
25.5,West,3,Colas
91.5,West,3,Colas
33,West,3,Colas
86.4,West,3,Colas
59.2,West,3,Colas
14.4,West,3,Colas
170,West,3,Colas
49.4,West,3,Colas
49.4,West,3,Colas
11.4,West,3,Colas
79.8,West,3,Colas
190,West,3,Colas
150,West,3,Colas
170,West,3,Colas
130,West,3,Colas
7.5,West,3,Colas
138,West,3,Colas
4.5,West,3,Colas
18.4,West,3,Colas
1.6,West,3,Colas
19.2,West,3,Colas
10.8,West,3,Colas
26.1,West,3,Colas
3.9,West,3,Colas
5.1,West,3,Colas
18.3,West,3,Colas
6.6,West,3,Colas
16.2,West,3,Colas
11.1,West,3,Colas
2.7,West,3,Colas
40,West,3,Colas
10.4,West,3,Colas
10.4,West,3,Colas
2.4,West,3,Colas
16.8,West,3,Colas
40,West,3,Colas
30,West,3,Colas
30,West,3,Colas
30,West,3,Colas
2,West,3,Colas
36.8,West,3,Colas
1.2,West,3,Colas
18.4,West,3,Colas
1.6,West,3,Colas
12.8,West,3,Colas
7.2,West,3,Colas
17.4,West,3,Colas
2.6,West,3,Colas
3.4,West,3,Colas
12.2,West,3,Colas
4.4,West,3,Colas
10.8,West,3,Colas
7.4,West,3,Colas
1.8,West,3,Colas
20,West,3,Colas
5.2,West,3,Colas
5.2,West,3,Colas
1.2,West,3,Colas
8.4,West,3,Colas
20,West,3,Colas
20,West,3,Colas
10,West,3,Colas
20,West,3,Colas
1,West,3,Colas
18.4,West,3,Colas
0.6,West,3,Colas
662.4,West,3,Colas
57.6,West,3,Colas
20,West,3,Colas
230,West,3,Colas
179.2,West,3,Colas
100.8,West,3,Colas
295.8,West,3,Colas
44.2,West,3,Colas
71.4,West,3,Colas
256.2,West,3,Colas
92.4,West,3,Colas
253.8,West,3,Colas
173.9,West,3,Colas
42.3,West,3,Colas
480,West,3,Colas
109.2,West,3,Colas
109.2,West,3,Colas
25.2,West,3,Colas
176.4,West,3,Colas
420,West,3,Colas
330,West,3,Colas
400,West,3,Colas
340,West,3,Colas
16.5,West,3,Colas
303.6,West,3,Colas
9.9,West,3,Colas
150,West,4,"Root Beer"
100,West,4,"Root Beer"
66.7,West,4,"Root Beer"
110.2,West,4,"Root Beer"
113.1,West,4,"Root Beer"
298,West,4,"Root Beer"
298,West,4,"Root Beer"
2.89,West,4,"Root Beer"
8.67,West,4,"Root Beer"
277.44,West,4,"Root Beer"
96.6,West,4,"Root Beer"
248.4,West,4,"Root Beer"
85.14,West,4,"Root Beer"
3.87,West,4,"Root Beer"
236.07,West,4,"Root Beer"
61.92,West,4,"Root Beer"
20.6,West,4,"Root Beer"
383.16,West,4,"Root Beer"
8.24,West,4,"Root Beer"
290,West,4,"Root Beer"
223.5,West,4,"Root Beer"
74.5,West,4,"Root Beer"
14.45,West,4,"Root Beer"
40.46,West,4,"Root Beer"
2.89,West,4,"Root Beer"
231.2,West,4,"Root Beer"
322,West,4,"Root Beer"
63,West,4,"Root Beer"
42,West,4,"Root Beer"
27.83,West,4,"Root Beer"
45.98,West,4,"Root Beer"
47.19,West,4,"Root Beer"
125,West,4,"Root Beer"
125,West,4,"Root Beer"
1.21,West,4,"Root Beer"
3.63,West,4,"Root Beer"
116.16,West,4,"Root Beer"
40.32,West,4,"Root Beer"
103.68,West,4,"Root Beer"
35.64,West,4,"Root Beer"
1.62,West,4,"Root Beer"
98.82,West,4,"Root Beer"
25.92,West,4,"Root Beer"
8.65,West,4,"Root Beer"
160.89,West,4,"Root Beer"
3.46,West,4,"Root Beer"
121,West,4,"Root Beer"
93.75,West,4,"Root Beer"
31.25,West,4,"Root Beer"
6.05,West,4,"Root Beer"
16.94,West,4,"Root Beer"
1.21,West,4,"Root Beer"
96.8,West,4,"Root Beer"
135,West,4,"Root Beer"
57,West,4,"Root Beer"
38,West,4,"Root Beer"
25.3,West,4,"Root Beer"
41.8,West,4,"Root Beer"
42.9,West,4,"Root Beer"
113,West,4,"Root Beer"
113,West,4,"Root Beer"
1.09,West,4,"Root Beer"
3.27,West,4,"Root Beer"
104.64,West,4,"Root Beer"
36.68,West,4,"Root Beer"
94.32,West,4,"Root Beer"
32.34,West,4,"Root Beer"
1.47,West,4,"Root Beer"
89.67,West,4,"Root Beer"
23.52,West,4,"Root Beer"
7.8,West,4,"Root Beer"
145.08,West,4,"Root Beer"
3.12,West,4,"Root Beer"
110,West,4,"Root Beer"
84.75,West,4,"Root Beer"
28.25,West,4,"Root Beer"
5.45,West,4,"Root Beer"
15.26,West,4,"Root Beer"
1.09,West,4,"Root Beer"
87.2,West,4,"Root Beer"
122,West,4,"Root Beer"
19.8,West,4,"Root Beer"
13.2,West,4,"Root Beer"
7.59,West,4,"Root Beer"
12.54,West,4,"Root Beer"
12.87,West,4,"Root Beer"
33,West,4,"Root Beer"
33,West,4,"Root Beer"
0.33,West,4,"Root Beer"
0.99,West,4,"Root Beer"
31.68,West,4,"Root Beer"
9.24,West,4,"Root Beer"
23.76,West,4,"Root Beer"
7.26,West,4,"Root Beer"
0.33,West,4,"Root Beer"
20.13,West,4,"Root Beer"
5.28,West,4,"Root Beer"
1.65,West,4,"Root Beer"
30.69,West,4,"Root Beer"
0.66,West,4,"Root Beer"
33,West,4,"Root Beer"
24.75,West,4,"Root Beer"
8.25,West,4,"Root Beer"
1.65,West,4,"Root Beer"
4.62,West,4,"Root Beer"
0.33,West,4,"Root Beer"
26.4,West,4,"Root Beer"
33,West,4,"Root Beer"
1,West,4,"Root Beer"
0.01,West,4,"Root Beer"
0.03,West,4,"Root Beer"
0.96,West,4,"Root Beer"
0.28,West,4,"Root Beer"
0.72,West,4,"Root Beer"
1,West,4,"Root Beer"
435,West,4,"Root Beer"
290,West,4,"Root Beer"
142.2,West,4,"Root Beer"
94.8,West,4,"Root Beer"
63.94,West,4,"Root Beer"
105.64,West,4,"Root Beer"
108.42,West,4,"Root Beer"
327,West,4,"Root Beer"
357,West,4,"Root Beer"
3.75,West,4,"Root Beer"
11.25,West,4,"Root Beer"
360,West,4,"Root Beer"
115.92,West,4,"Root Beer"
298.08,West,4,"Root Beer"
81.62,West,4,"Root Beer"
3.71,West,4,"Root Beer"
226.31,West,4,"Root Beer"
59.36,West,4,"Root Beer"
19.75,West,4,"Root Beer"
367.35,West,4,"Root Beer"
7.9,West,4,"Root Beer"
278,West,4,"Root Beer"
234,West,4,"Root Beer"
78,West,4,"Root Beer"
15.85,West,4,"Root Beer"
44.38,West,4,"Root Beer"
3.17,West,4,"Root Beer"
253.6,West,4,"Root Beer"
309,West,4,"Root Beer"
132,West,4,"Root Beer"
28.8,West,4,"Root Beer"
7.2,West,4,"Root Beer"
72,West,4,"Root Beer"
35.1,West,4,"Root Beer"
234.9,West,4,"Root Beer"
280,West,4,"Root Beer"
280,West,4,"Root Beer"
270,West,4,"Root Beer"
237.6,West,4,"Root Beer"
92.4,West,4,"Root Beer"
48.1,West,4,"Root Beer"
192.4,West,4,"Root Beer"
129.5,West,4,"Root Beer"
304.2,West,4,"Root Beer"
85.8,West,4,"Root Beer"
2.7,West,4,"Root Beer"
264.6,West,4,"Root Beer"
2.7,West,4,"Root Beer"
180.9,West,4,"Root Beer"
89.1,West,4,"Root Beer"
114.8,West,4,"Root Beer"
165.2,West,4,"Root Beer"
155,West,4,"Root Beer"
155,West,4,"Root Beer"
55,West,4,"Root Beer"
12,West,4,"Root Beer"
3,West,4,"Root Beer"
30,West,4,"Root Beer"
14.3,West,4,"Root Beer"
95.7,West,4,"Root Beer"
120,West,4,"Root Beer"
120,West,4,"Root Beer"
110,West,4,"Root Beer"
93.6,West,4,"Root Beer"
36.4,West,4,"Root Beer"
19.5,West,4,"Root Beer"
78,West,4,"Root Beer"
52.5,West,4,"Root Beer"
124.8,West,4,"Root Beer"
35.2,West,4,"Root Beer"
1.1,West,4,"Root Beer"
107.8,West,4,"Root Beer"
1.1,West,4,"Root Beer"
73.7,West,4,"Root Beer"
36.3,West,4,"Root Beer"
45.1,West,4,"Root Beer"
64.9,West,4,"Root Beer"
65,West,4,"Root Beer"
65,West,4,"Root Beer"
49.5,West,4,"Root Beer"
10.8,West,4,"Root Beer"
2.7,West,4,"Root Beer"
27,West,4,"Root Beer"
13,West,4,"Root Beer"
87,West,4,"Root Beer"
100,West,4,"Root Beer"
100,West,4,"Root Beer"
100,West,4,"Root Beer"
86.4,West,4,"Root Beer"
33.6,West,4,"Root Beer"
16.9,West,4,"Root Beer"
67.6,West,4,"Root Beer"
45.5,West,4,"Root Beer"
109.2,West,4,"Root Beer"
30.8,West,4,"Root Beer"
1,West,4,"Root Beer"
98,West,4,"Root Beer"
1,West,4,"Root Beer"
60.3,West,4,"Root Beer"
29.7,West,4,"Root Beer"
41,West,4,"Root Beer"
59,West,4,"Root Beer"
55,West,4,"Root Beer"
55,West,4,"Root Beer"
16.5,West,4,"Root Beer"
3.6,West,4,"Root Beer"
0.9,West,4,"Root Beer"
9,West,4,"Root Beer"
3.9,West,4,"Root Beer"
26.1,West,4,"Root Beer"
30,West,4,"Root Beer"
30,West,4,"Root Beer"
30,West,4,"Root Beer"
21.6,West,4,"Root Beer"
8.4,West,4,"Root Beer"
3.9,West,4,"Root Beer"
15.6,West,4,"Root Beer"
10.5,West,4,"Root Beer"
23.4,West,4,"Root Beer"
6.6,West,4,"Root Beer"
0.3,West,4,"Root Beer"
29.4,West,4,"Root Beer"
0.3,West,4,"Root Beer"
13.4,West,4,"Root Beer"
6.6,West,4,"Root Beer"
12.3,West,4,"Root Beer"
17.7,West,4,"Root Beer"
15,West,4,"Root Beer"
15,West,4,"Root Beer"
374,West,4,"Root Beer"
81.6,West,4,"Root Beer"
20.4,West,4,"Root Beer"
204,West,4,"Root Beer"
121,West,4,"Root Beer"
26.4,West,4,"Root Beer"
6.6,West,4,"Root Beer"
66,West,4,"Root Beer"
33.8,West,4,"Root Beer"
226.2,West,4,"Root Beer"
310,West,4,"Root Beer"
330,West,4,"Root Beer"
350,West,4,"Root Beer"
280.8,West,4,"Root Beer"
109.2,West,4,"Root Beer"
45.5,West,4,"Root Beer"
182,West,4,"Root Beer"
122.5,West,4,"Root Beer"
288.6,West,4,"Root Beer"
81.4,West,4,"Root Beer"
2.6,West,4,"Root Beer"
254.8,West,4,"Root Beer"
2.6,West,4,"Root Beer"
187.6,West,4,"Root Beer"
92.4,West,4,"Root Beer"
127.1,West,4,"Root Beer"
182.9,West,4,"Root Beer"
150,West,4,"Root Beer"
150,West,4,"Root Beer"
32.76,West,5,"Root Beer"
464.1,West,5,"Root Beer"
49.14,West,5,"Root Beer"
545,West,5,"Root Beer"
567,West,5,"Root Beer"
587,West,5,"Root Beer"
104.04,West,5,"Root Beer"
293.76,West,5,"Root Beer"
85.68,West,5,"Root Beer"
128.52,West,5,"Root Beer"
145.82,West,5,"Root Beer"
488.18,West,5,"Root Beer"
203.4,West,5,"Root Beer"
474.6,West,5,"Root Beer"
687,West,5,"Root Beer"
212.04,West,5,"Root Beer"
176.7,West,5,"Root Beer"
200.26,West,5,"Root Beer"
346.84,West,5,"Root Beer"
251.16,West,5,"Root Beer"
69.16,West,5,"Root Beer"
42.56,West,5,"Root Beer"
191.52,West,5,"Root Beer"
228.76,West,5,"Root Beer"
155.52,West,5,"Root Beer"
259.2,West,5,"Root Beer"
161.28,West,5,"Root Beer"
14.04,West,5,"Root Beer"
198.9,West,5,"Root Beer"
21.06,West,5,"Root Beer"
234,West,5,"Root Beer"
243,West,5,"Root Beer"
252,West,5,"Root Beer"
44.71,West,5,"Root Beer"
126.24,West,5,"Root Beer"
36.82,West,5,"Root Beer"
55.23,West,5,"Root Beer"
62.56,West,5,"Root Beer"
209.44,West,5,"Root Beer"
87.3,West,5,"Root Beer"
203.7,West,5,"Root Beer"
295,West,5,"Root Beer"
91.08,West,5,"Root Beer"
75.9,West,5,"Root Beer"
86.02,West,5,"Root Beer"
149.06,West,5,"Root Beer"
107.94,West,5,"Root Beer"
29.64,West,5,"Root Beer"
18.24,West,5,"Root Beer"
82.08,West,5,"Root Beer"
98.04,West,5,"Root Beer"
66.69,West,5,"Root Beer"
111.15,West,5,"Root Beer"
69.16,West,5,"Root Beer"
4.62,West,5,"Root Beer"
65.45,West,5,"Root Beer"
6.93,West,5,"Root Beer"
77,West,5,"Root Beer"
80,West,5,"Root Beer"
83,West,5,"Root Beer"
14.62,West,5,"Root Beer"
41.28,West,5,"Root Beer"
12.04,West,5,"Root Beer"
18.06,West,5,"Root Beer"
20.47,West,5,"Root Beer"
68.53,West,5,"Root Beer"
28.8,West,5,"Root Beer"
67.2,West,5,"Root Beer"
97,West,5,"Root Beer"
29.88,West,5,"Root Beer"
24.9,West,5,"Root Beer"
28.22,West,5,"Root Beer"
48.72,West,5,"Root Beer"
35.28,West,5,"Root Beer"
9.75,West,5,"Root Beer"
6,West,5,"Root Beer"
27,West,5,"Root Beer"
32.25,West,5,"Root Beer"
21.87,West,5,"Root Beer"
36.45,West,5,"Root Beer"
22.68,West,5,"Root Beer"
1.92,West,5,"Root Beer"
27.2,West,5,"Root Beer"
2.88,West,5,"Root Beer"
32,West,5,"Root Beer"
32,West,5,"Root Beer"
32,West,5,"Root Beer"
5.44,West,5,"Root Beer"
15.36,West,5,"Root Beer"
4.48,West,5,"Root Beer"
6.72,West,5,"Root Beer"
7.36,West,5,"Root Beer"
24.64,West,5,"Root Beer"
9.6,West,5,"Root Beer"
22.4,West,5,"Root Beer"
32,West,5,"Root Beer"
11.52,West,5,"Root Beer"
9.6,West,5,"Root Beer"
10.88,West,5,"Root Beer"
18.56,West,5,"Root Beer"
13.44,West,5,"Root Beer"
4.16,West,5,"Root Beer"
2.56,West,5,"Root Beer"
11.52,West,5,"Root Beer"
13.76,West,5,"Root Beer"
8.64,West,5,"Root Beer"
14.4,West,5,"Root Beer"
8.96,West,5,"Root Beer"
1,West,5,"Root Beer"
0.17,West,5,"Root Beer"
0.48,West,5,"Root Beer"
0.14,West,5,"Root Beer"
0.21,West,5,"Root Beer"
0.23,West,5,"Root Beer"
0.77,West,5,"Root Beer"
1,West,5,"Root Beer"
0.36,West,5,"Root Beer"
0.3,West,5,"Root Beer"
0.34,West,5,"Root Beer"
78.6,West,5,"Root Beer"
1113.5,West,5,"Root Beer"
117.9,West,5,"Root Beer"
31.08,West,5,"Root Beer"
440.3,West,5,"Root Beer"
46.62,West,5,"Root Beer"
523,West,5,"Root Beer"
623,West,5,"Root Beer"
704,West,5,"Root Beer"
135.15,West,5,"Root Beer"
381.6,West,5,"Root Beer"
111.3,West,5,"Root Beer"
166.95,West,5,"Root Beer"
174.8,West,5,"Root Beer"
585.2,West,5,"Root Beer"
195,West,5,"Root Beer"
455,West,5,"Root Beer"
659,West,5,"Root Beer"
203.4,West,5,"Root Beer"
169.5,West,5,"Root Beer"
192.1,West,5,"Root Beer"
363.66,West,5,"Root Beer"
263.34,West,5,"Root Beer"
76.05,West,5,"Root Beer"
46.8,West,5,"Root Beer"
210.6,West,5,"Root Beer"
251.55,West,5,"Root Beer"
149.04,West,5,"Root Beer"
248.4,West,5,"Root Beer"
154.56,West,5,"Root Beer"
20.8,West,5,"Root Beer"
499.2,West,5,"Root Beer"
520,West,5,"Root Beer"
59.4,West,5,"Root Beer"
5.4,West,5,"Root Beer"
64.8,West,5,"Root Beer"
410.4,West,5,"Root Beer"
560,West,5,"Root Beer"
87,West,5,"Root Beer"
493,West,5,"Root Beer"
600,West,5,"Root Beer"
442,West,5,"Root Beer"
97.5,West,5,"Root Beer"
6.5,West,5,"Root Beer"
104,West,5,"Root Beer"
552.5,West,5,"Root Beer"
97.5,West,5,"Root Beer"
560,West,5,"Root Beer"
88,West,5,"Root Beer"
247.5,West,5,"Root Beer"
214.5,West,5,"Root Beer"
290.7,West,5,"Root Beer"
219.3,West,5,"Root Beer"
242,West,5,"Root Beer"
77,West,5,"Root Beer"
49.5,West,5,"Root Beer"
181.5,West,5,"Root Beer"
8.8,West,5,"Root Beer"
211.2,West,5,"Root Beer"
220,West,5,"Root Beer"
25.3,West,5,"Root Beer"
2.3,West,5,"Root Beer"
27.6,West,5,"Root Beer"
174.8,West,5,"Root Beer"
240,West,5,"Root Beer"
37.5,West,5,"Root Beer"
212.5,West,5,"Root Beer"
260,West,5,"Root Beer"
183.6,West,5,"Root Beer"
40.5,West,5,"Root Beer"
2.7,West,5,"Root Beer"
43.2,West,5,"Root Beer"
238,West,5,"Root Beer"
42,West,5,"Root Beer"
240,West,5,"Root Beer"
36.8,West,5,"Root Beer"
103.5,West,5,"Root Beer"
89.7,West,5,"Root Beer"
125.4,West,5,"Root Beer"
94.6,West,5,"Root Beer"
105.6,West,5,"Root Beer"
33.6,West,5,"Root Beer"
21.6,West,5,"Root Beer"
79.2,West,5,"Root Beer"
2.8,West,5,"Root Beer"
67.2,West,5,"Root Beer"
70,West,5,"Root Beer"
7.7,West,5,"Root Beer"
0.7,West,5,"Root Beer"
8.4,West,5,"Root Beer"
53.2,West,5,"Root Beer"
70,West,5,"Root Beer"
12,West,5,"Root Beer"
68,West,5,"Root Beer"
80,West,5,"Root Beer"
61.2,West,5,"Root Beer"
13.5,West,5,"Root Beer"
0.9,West,5,"Root Beer"
14.4,West,5,"Root Beer"
76.5,West,5,"Root Beer"
13.5,West,5,"Root Beer"
70,West,5,"Root Beer"
9.6,West,5,"Root Beer"
27,West,5,"Root Beer"
23.4,West,5,"Root Beer"
39.9,West,5,"Root Beer"
30.1,West,5,"Root Beer"
30.8,West,5,"Root Beer"
9.8,West,5,"Root Beer"
6.3,West,5,"Root Beer"
23.1,West,5,"Root Beer"
1.2,West,5,"Root Beer"
28.8,West,5,"Root Beer"
30,West,5,"Root Beer"
3.3,West,5,"Root Beer"
0.3,West,5,"Root Beer"
3.6,West,5,"Root Beer"
22.8,West,5,"Root Beer"
30,West,5,"Root Beer"
4.5,West,5,"Root Beer"
25.5,West,5,"Root Beer"
30,West,5,"Root Beer"
20.4,West,5,"Root Beer"
4.5,West,5,"Root Beer"
0.3,West,5,"Root Beer"
4.8,West,5,"Root Beer"
25.5,West,5,"Root Beer"
4.5,West,5,"Root Beer"
30,West,5,"Root Beer"
3.2,West,5,"Root Beer"
9,West,5,"Root Beer"
7.8,West,5,"Root Beer"
17.1,West,5,"Root Beer"
12.9,West,5,"Root Beer"
13.2,West,5,"Root Beer"
4.2,West,5,"Root Beer"
2.7,West,5,"Root Beer"
9.9,West,5,"Root Beer"
49.6,West,5,"Root Beer"
1190.4,West,5,"Root Beer"
19.6,West,5,"Root Beer"
470.4,West,5,"Root Beer"
490,West,5,"Root Beer"
64.9,West,5,"Root Beer"
5.9,West,5,"Root Beer"
70.8,West,5,"Root Beer"
448.4,West,5,"Root Beer"
660,West,5,"Root Beer"
112.5,West,5,"Root Beer"
637.5,West,5,"Root Beer"
720,West,5,"Root Beer"
414.8,West,5,"Root Beer"
91.5,West,5,"Root Beer"
6.1,West,5,"Root Beer"
97.6,West,5,"Root Beer"
527,West,5,"Root Beer"
93,West,5,"Root Beer"
530,West,5,"Root Beer"
91.2,West,5,"Root Beer"
256.5,West,5,"Root Beer"
222.3,West,5,"Root Beer"
324.9,West,5,"Root Beer"
245.1,West,5,"Root Beer"
237.6,West,5,"Root Beer"
75.6,West,5,"Root Beer"
48.6,West,5,"Root Beer"
178.2,West,5,"Root Beer"
405.84,West,6,"Root Beer"
50.16,West,6,"Root Beer"
393.02,West,6,"Root Beer"
4.57,West,6,"Root Beer"
59.41,West,6,"Root Beer"
478,West,6,"Root Beer"
90.82,West,6,"Root Beer"
387.18,West,6,"Root Beer"
208.4,West,6,"Root Beer"
10.42,West,6,"Root Beer"
302.18,West,6,"Root Beer"
265.71,West,6,"Root Beer"
255.29,West,6,"Root Beer"
532,West,6,"Root Beer"
5.32,West,6,"Root Beer"
42.56,West,6,"Root Beer"
484.12,West,6,"Root Beer"
498,West,6,"Root Beer"
478,West,6,"Root Beer"
46.53,West,6,"Root Beer"
126.9,West,6,"Root Beer"
118.44,West,6,"Root Beer"
131.13,West,6,"Root Beer"
501,West,6,"Root Beer"
202.92,West,6,"Root Beer"
25.08,West,6,"Root Beer"
196.08,West,6,"Root Beer"
2.28,West,6,"Root Beer"
29.64,West,6,"Root Beer"
239,West,6,"Root Beer"
45.41,West,6,"Root Beer"
193.59,West,6,"Root Beer"
104,West,6,"Root Beer"
5.2,West,6,"Root Beer"
150.8,West,6,"Root Beer"
132.6,West,6,"Root Beer"
127.4,West,6,"Root Beer"
266,West,6,"Root Beer"
2.66,West,6,"Root Beer"
21.28,West,6,"Root Beer"
242.06,West,6,"Root Beer"
249,West,6,"Root Beer"
239,West,6,"Root Beer"
23.21,West,6,"Root Beer"
63.3,West,6,"Root Beer"
59.08,West,6,"Root Beer"
65.41,West,6,"Root Beer"
250,West,6,"Root Beer"
56.07,West,6,"Root Beer"
6.93,West,6,"Root Beer"
54.18,West,6,"Root Beer"
